Reportnumber,CircumstancesCode,DriverID,NonMotoristID,PassengerID,Vehicleid,CrashPoint,Latitude (generated),Longitude (generated)
ADJ4370042,*,4b203fdc-b590-478c-a381-c6e25dcaec65,,,*,Point,39.297547952,-76.683869282
ADJ4370040,*,c196e88e-a7a8-4143-a330-07e226483c5b,,,441c3aac-36a2-48e9-9c68-28027842a2be,Point,39.306300247,-76.709962332
ADJ4370031,N/A,ebb2c261-10d7-4e66-8cfe-3ad685d0bd2a,,,*,Point,39.278822901,-76.708618446
ADJ4310037,N/A,*,,,*,Point,39.314619553,-76.607170687
ADJ4310033,N/A,a7be73bd-35a6-442c-84e9-36bfc5b92fdc,2286a0a6-07ea-4ff4-99c4-248f17755cc1,,d7568a99-e4e8-45a1-9803-c8224dba9d54,Point,39.313573651,-76.598631900
ADJ4310031,N/A,*,,e61bc915-3d67-48da-8295-cfa4e1e0fc5a,*,Point,39.309653349,-76.609309482
ADJ4310030,N/A,7853356c-ba06-4885-a4fc-6a9826d8d286,efc3fa04-9e36-4e6c-9435-9a375b1d6d3f,,2dd60ad0-cea1-4501-a9ab-476bbf0510d8,Point,39.311861444,-76.600785445
ADJ4290079,N/A,*,,,*,Point,39.355750607,-76.688118227
ADJ4290076,N/A,fe38af4d-add8-4c25-9603-fdbd604ab235,fb924cfc-e9a8-4c6d-9d68-b3af8e6793cf,,9756c80a-8158-4437-a71c-76f374abd9d1,Point,39.330291559,-76.694595442
ADJ4290061,N/A,*,,b25fb408-0a46-415b-90b0-960ff100bda4,*,Point,39.335886645,-76.709818551
ADJ4290048,N/A,*,b36f6ab1-ac8a-4883-a02b-1e6d63223c7f,*,*,Point,39.324914491,-76.674293432
ADJ4270007,N/A,*,,*,*,Point,39.308301539,-76.599765387
ADJ4270006,*,*,,,*,Point,39.307441291,-76.590098355
ADJ4240087,*,*,,f2b1371a-6ba7-4f6b-908f-ad6287f7740e,*,Point,39.265762113,-76.542419201
ADJ4240080,*,*,,*,*,Point,39.281218174,-76.549527735
ADJ4240079,*,*,,843ae16a-6592-44ce-a904-7faa6181ebfc,*,Point,39.274527025,-76.534041444
ADJ4240076,*,*,,2ee33c3c-72f7-4eea-b0ad-553ecb38ae7b,*,Point,39.273624843,-76.536942236
ADJ4240075,*,*,,*,*,Point,39.280207684,-76.534524228
ADJ4240071,*,*,,*,*,Point,39.287601648,-76.542663427
ADJ4240066,*,*,,*,*,Point,39.287277150,-76.548628357
ADJ4240065,*,3b5a3b79-7812-4f84-8500-c17c78ede269,11793bd2-a844-43a1-bd42-78dbf97802c1,,619e5f0c-cd3b-4277-b698-e9be71534be6,Point,39.276137933,-76.564344248
ADJ4240060,N/A,*,,dab78f21-ad36-4b4b-ae06-f741f54ddca4,*,Point,39.285968920,-76.584089297
ADJ4240051,*,e44c2348-2d7b-4482-b0f5-cf16ef9f457d,460b9db6-0bf7-44f6-bd92-109a88499a14,,f4d5a45b-be51-4a6a-969c-f2625c6e6a6c,Point,39.294724810,-76.574204003
ADJ4240050,*,*,,,*,Point,39.291672923,-76.590449244
ADJ4190041,*,2158fecc-21e0-4d36-8b5e-aadf78e97ad9,,,5ef4ac22-72e0-4f39-8070-267f0793fee8,Point,39.325843978,-76.636004474
ADJ4190040,N/A,a3862b21-a6ec-4732-a946-3bd4371ae70c,,,087752be-bf0c-4690-bb83-ba3744341bfe,Point,39.352276520,-76.647192025
ADJ4170046,N/A,*,,d4646873-012e-4016-9cc4-6fb14a90ebed,*,Point,39.371935995,-76.594771085
ADJ4170044,N/A,*,,*,*,Point,39.356524306,-76.670087518
ADJ4170041,N/A,*,,f5c089eb-0d17-4ee9-9d2e-55552929d2d0,*,Point,39.369728082,-76.625910793
ADJ4170030,N/A,*,,,*,Point,39.313227882,-76.616658099
ADJ4110040,*,3c4d4f25-15dc-43c8-8b7a-3f84babffa11,,,65b33c5e-e7e0-4457-8c06-414cc0808e1c,Point,39.326162259,-76.555772426
ADJ4040036,N/A,*,,*,*,Point,39.344278603,-76.694955290
ADJ4040035,N/A,*,,488b288e-b5ae-44af-9eac-dbdb22bebf86,*,Point,39.314311146,-76.674437517
ADJ4040031,*,*,,,*,Point,39.340765507,-76.687054955
ADJ4030020,*,*,,1004d293-0a1c-4907-83d7-daed589fbf97,*,Point,39.234282914,-76.595774443
ADJ4020008,*,*,,*,*,Point,39.327361998,-76.586926884
ADJ4020007,N/A,*,,*,*,Point,39.316960641,-76.595433489
ADJ4020006,N/A,99326d25-98ec-4e38-b428-f7868fa8af6d,20fd7a3b-a5f2-42fe-9230-181915405aed,,c1debbf8-66a4-40c9-ae3d-2afa36172361,Point,39.319325988,-76.592803010
ADJ3970034,*,*,,*,*,Point,39.315051322,-76.599437049
ADJ3970031,N/A,*,,e2e37d8d-3bab-42d0-b2e5-79cd6b6cc7c9,*,Point,39.324614983,-76.593434147
ADJ3970029,N/A,*,,,*,Point,39.311532924,-76.607766046
ADJ3970026,N/A,*,,,*,Point,39.311532924,-76.607766046
ADJ3970025,N/A,*,,,*,Point,39.311532924,-76.607766046
ADJ3970023,N/A,*,,,*,Point,39.305346258,-76.594592197
ADJ3970021,*,*,,180b76fc-6d6c-4f73-a6e5-a24001db622f,*,Point,39.310520179,-76.598367621
ADJ3970018,N/A,*,,dd6c9487-b4cb-471a-a096-a276384e2a08,*,Point,39.305313345,-76.594810154
ADJ3970009,*,*,,*,*,Point,39.304208992,-76.599357022
ADJ3970008,*,*,,9b62e543-fae4-49ce-b5ae-fd26474002d9,*,Point,39.310891121,-76.592827756
ADJ3970006,*,*,,,*,Point,39.297926208,-76.606185369
ADJ3960018,N/A,*,,*,*,Point,39.314701226,-76.664416488
ADJ3960017,N/A,*,,,*,Point,39.339118761,-76.666038550
ADJ3960016,N/A,*,,*,*,Point,39.331376590,-76.654675768
ADJ3960014,N/A,*,,,*,Point,39.336960035,-76.664431482
ADJ3960013,N/A,*,,cc362f3f-1873-4c53-a3e8-a78f4e9b2702,*,Point,39.338972298,-76.667990778
ADJ3960011,N/A,78c09868-7804-4b65-8c47-e0c06bb8863a,,,*,Point,39.341998830,-76.671515210
ADJ3960010,N/A,*,,*,*,Point,39.339599778,-76.666364023
ADJ3940047,N/A,*,,*,*,Point,39.284294380,-76.614698801
ADJ3940045,N/A,*,,*,*,Point,39.286248132,-76.622056926
ADJ3940040,*,*,,895d954d-c890-44db-a1a9-07a82f075c11,*,Point,39.286295733,-76.621981775
ADJ3940039,*,daeb54ef-c86d-4906-9850-2bec3f17bd0c,*,,3827c874-6172-4e4c-a6cb-b49bd2059b35,Point,39.289297642,-76.620935934
ADJ3940030,*,*,,*,*,Point,39.292292723,-76.615171712
ADJ3940028,N/A,93420f77-97d4-43d6-a9d1-6d5b08717def,73b869e5-f07d-4764-88cc-8ae763c6b1de,,e492aeb0-0461-462c-ab34-6bdaa7862922,Point,39.290445147,-76.612359236
ADJ3940027,*,*,,*,*,Point,39.287460488,-76.622178094
ADJ3940026,N/A,*,,5df0d4d9-afd4-461a-9e47-ec299d7e2c89,*,Point,39.299097910,-76.623507170
ADJ3940025,N/A,*,,*,*,Point,39.303554694,-76.613293965
ADJ3940023,*,15e8306f-023b-49ea-8611-8588503169b8,4ddd7134-cd97-4beb-82b6-2c58d0cab8e3,,88cc95e7-d033-49e0-93d5-6443fda3c6ce,Point,39.297165491,-76.628584546
ADJ3930025,N/A,*,,4f3cecb3-9331-4922-a5af-47be59d8bfb1,*,Point,39.290856133,-76.705158621
ADJ3920096,N/A,*,,45f675f8-c3b1-4923-b9c4-abbc95a61825,*,Point,39.278845452,-76.671631442
ADJ3920093,N/A,*,,b6d740d9-7f65-434f-96e1-7554dd0ea4dd,*,Point,39.307430198,-76.709211429
ADJ3920091,*,*,,*,*,Point,39.281870156,-76.678770878
ADJ3920085,*,*,,*,*,Point,39.284678487,-76.695688702
ADJ3920079,N/A,*,,0999d1f3-93ee-4adf-ac41-d72294cf7d01,*,Point,39.284451022,-76.653777426
ADJ3920078,N/A,*,,834f9653-6394-4536-ba3d-a6f3aa9aeda2,*,Point,39.279677907,-76.671673741
ADJ3920077,*,*,,,*,Point,39.262726683,-76.665983146
ADJ3920074,N/A,*,,58a7f4e2-fd2f-4572-8d0b-26d595991ceb,*,Point,39.363594564,-76.701258432
ADJ3920073,N/A,9c0e1c14-e5cd-434f-a05f-5959b7fb5267,b9cea333-2e54-4d5b-8766-dbcdd83f3a18,,f554a37c-3bce-4864-a0d8-942a17afc7c5,Point,39.281296129,-76.674617015
ADJ3920060,N/A,*,,64c18edd-a405-4dac-b669-0dcb5a2144a4,*,Point,39.257649916,-76.663566236
ADJ3920053,N/A,*,,,*,Point,39.260627505,-76.664904332
ADJ3920052,N/A,*,,*,*,Point,39.272688347,-76.670869567
ADJ3920050,N/A,*,,d6a1efb9-7a12-4a30-ba98-9602bd60a731,*,Point,39.260371027,-76.665007642
ADJ3910054,N/A,*,,1d768845-4464-41e1-856f-372ef45ec06f,*,Point,39.331494468,-76.658892409
ADJ3910052,N/A,febcb66c-5902-4087-b0f3-ea2e9f1f3c66,,,*,Point,39.336077601,-76.609512080
ADJ3900079,*,*,,,*,Point,39.293212520,-76.662466455
ADJ3900074,N/A,*,,,*,Point,39.307016287,-76.671459502
ADJ3900072,*,*,,*,*,Point,39.308919633,-76.672438053
ADJ3900069,*,*,,ccbc2bce-ed01-41f6-b1e8-cadcfbe25a1c,*,Point,39.304819467,-76.666782688
ADJ3900068,*,*,,ee947ee6-2118-4fb2-aa81-2de3f31affb3,*,Point,39.308017817,-76.669247322
ADJ3900063,N/A,*,,51e206a0-96ce-4934-a05d-807daaf08c32,*,Point,39.280912510,-76.672231799
ADJ3900061,*,*,,dbc48ae7-edee-435f-9d7d-5591ced36f70,*,Point,39.309080053,-76.665767749
ADJ3900060,N/A,*,,480d400a-5918-4669-a25a-329b937934b4,*,Point,39.307980272,-76.669622408
ADJ3900057,*,*,,,*,Point,39.309400833,-76.663962228
ADJ3900053,*,*,,8b98d038-2306-47a8-a028-eecfd956bb5e,*,Point,39.301048919,-76.686620869
ADJ3900051,*,*,,*,*,Point,39.309998813,-76.671961242
ADJ3800092,N/A,ecd2b3c6-b485-4bcb-b10b-713de2b16cdf,9b4aed8d-89c7-4cf8-a65e-1921f7fa65bf,,00317a45-ee51-45dc-81e2-7c6de2946e98,Point,39.314323641,-76.606035737
ADJ3800091,N/A,670ca921-f5b2-4c97-b1b7-fe567fe3a05d,12a9e437-285e-4f77-9f0e-4a15599aa7dd,,cd334575-5e41-4070-a777-838f86297045,Point,39.314323641,-76.606035737
ADJ3800088,N/A,*,,faa36ae5-2a16-47f2-bb61-481b88df56fc,*,Point,39.314323641,-76.606035737
ADJ3800087,N/A,2ed687b3-b1c7-4135-bb3b-52ab23bd8171,,,*,Point,39.314323641,-76.606035737
ADJ3800086,N/A,*,,*,*,Point,39.314323641,-76.606035737
ADJ3800082,N/A,*,,7e9233a6-6347-44ae-8dce-e3ec965e4ac3,*,Point,39.314323641,-76.606035737
ADJ3800080,N/A,*,,5cc098a8-8f0d-4517-8906-dbf90580d343,*,Point,39.314323641,-76.606035737
ADJ3800075,N/A,*,,,*,Point,39.314323641,-76.606035737
ADJ3800074,*,*,,*,*,Point,39.314323641,-76.606035737
ADJ3800071,N/A,*,,507007cc-5996-4fb7-ae3a-9f0d30c94613,*,Point,39.314323641,-76.606035737
ADJ3800069,*,*,,,*,Point,39.315762121,-76.596392659
ADJ3800064,N/A,*,,*,*,Point,39.315762121,-76.596392659
ADJ3800063,N/A,*,,,*,Point,39.311642146,-76.605055601
ADJ3800062,*,e4727f2a-eb7a-4954-9495-92365dfa4d67,dbb73e7b-c7ef-4dbf-bbca-465aff742674,,df7fc546-9706-4993-a872-34004d356c4c,Point,39.312798611,-76.603405563
ADJ3800054,N/A,*,,*,*,Point,39.307252346,-76.600675675
ADJ3800049,N/A,*,,23bf2cd8-1ede-4278-a1d0-20808cd639f0,*,Point,39.312884002,-76.583845009
ADJ3800047,N/A,*,,,*,Point,39.316137999,-76.615511020
ADJ3800046,N/A,66575c31-0313-444b-bb0d-68f2400320a3,2d8f3593-7cb8-4724-93a2-cfdc17c08e7c,5c27bf43-a9e8-423b-bdbd-d5f71e699f87,c561b329-f6fd-47d2-9080-671cf4e667ae,Point,39.310010333,-76.611021201
ADJ3800043,N/A,*,,98cb3a03-8e5f-42d3-aa8b-4efdc622ab0d,*,Point,39.294915462,-76.599758865
ADJ3800040,N/A,*,,19a2deea-b822-4c5e-ba93-4b12fd6654d1,*,Point,39.308726543,-76.590227081
ADJ3800036,N/A,*,,,*,Point,39.302762345,-76.606445626
ADJ3800034,N/A,*,,*,*,Point,39.307870562,-76.584266417
ADJ3800033,N/A,*,,*,*,Point,39.312319971,-76.590446257
ADJ3800030,N/A,*,,*,*,Point,39.306953752,-76.581380375
ADJ3750099,*,*,,,*,Point,39.344710921,-76.701456763
ADJ3750098,N/A,20378dac-1b03-41a7-9bfa-7bed20a3b83f,,,*,Point,39.365970029,-76.652883961
ADJ3750096,*,*,,*,*,Point,39.326263253,-76.678918925
ADJ3750093,*,*,,,*,Point,39.326387713,-76.678841153
ADJ3750091,*,059d9e5f-f914-4820-8468-cdb327a4195c,,*,*,Point,39.329504146,-76.682773524
ADJ3750089,*,*,,,*,Point,39.336630722,-76.689366056
ADJ3750086,*,*,,,*,Point,39.320965177,-76.690158771
ADJ3750076,*,*,,390ddfc3-43f4-43aa-9c0c-5236aab0807c,*,Point,39.347115093,-76.698640448
ADJ3750070,*,*,,,*,Point,39.327026713,-76.685808711
ADJ3750068,*,*,,,*,Point,39.332297605,-76.698468081
ADJ3750061,*,*,,6bffbd8f-d10e-47ff-aa42-eb43a5f5428d,*,Point,39.341483437,-76.667785071
ADJ3620047,*,0af0959a-6aef-4490-94a0-fa068f9bea57,,*,e250e10a-f665-4c3e-a7ec-c780b65f7545,Point,39.360785319,-76.650824400
ADJ3620042,N/A,f9e30840-bbe3-46e4-b46e-1a62c08c5dea,,,4a267401-0286-47b2-af0b-ada0c8eda591,Point,39.354314016,-76.598276013
ADJ3620041,N/A,58d50503-f685-4232-aee4-ec7adc90c0ce,b5db179d-94bf-4486-a22b-bf5f7c9329dd,b00d15e9-bbb3-4b6f-a602-26796612744c,*,Point,39.366118808,-76.647745756
ADJ3620031,N/A,*,,6e6c6494-a9ea-4da9-989a-de901b13c9e6,*,Point,39.360446072,-76.651019501
ADJ3620030,*,*,,1df5dd8a-67b9-4aa8-8320-8020ba770f3b,*,Point,39.357668825,-76.649970856
ADJ3620026,N/A,*,,,*,Point,39.340806527,-76.658520431
ADJ3620025,*,*,,,*,Point,39.356235586,-76.649781729
ADJ3620024,N/A,22b068fe-35b5-497e-b802-ed90015d1430,,cfe4578d-df00-4c0c-92f8-bcf1e91226f3,5bc193d9-b414-494e-8a7f-bcefa8ce9bd3,Point,39.332267069,-76.635307450
ADJ3600003,*,*,,5b89782c-ba9c-4fd5-9c38-de195e09e7ef,*,Point,39.301158690,-76.631700675
ADJ3520059,N/A,a3f41a3f-6470-4c60-95d6-d0d8ac589d7a,6e53c85a-42f4-47e4-9bfa-75edeb6cb780,,d61be4ac-bad8-4ee6-863e-7660c55d90e4,Point,39.293622469,-76.693558317
ADJ3520058,N/A,*,621e802e-7938-47ac-8e8c-049ab3ba97cf,,*,Point,39.287749695,-76.656142346
ADJ3520056,*,*,,*,*,Point,39.289786217,-76.637509025
ADJ3520055,N/A,*,,,*,Point,39.293301872,-76.635542169
ADJ3520053,*,34b85727-b04d-49b6-841c-6745ce3ff358,b7e22a07-86fc-4c59-84e4-fe16732c107e,,378f5eb4-5923-4e93-bfe3-43a107a1b01c,Point,39.288057310,-76.650057832
ADJ3520050,*,*,,,*,Point,39.288982713,-76.627804021
ADJ3520049,N/A,6e907111-2816-4b55-b85d-0bd160a1335a,,,*,Point,39.289721244,-76.639338438
ADJ3520048,*,*,,*,*,Point,39.289663342,-76.642459686
ADJ3520047,N/A,147c9ee7-2553-4068-9f8c-f2e9343e1c65,b69e553e-898c-48cf-bdf7-4cab1da19b30,,*,Point,39.289797614,-76.635181467
ADJ3520046,N/A,*,,,*,Point,39.293201975,-76.639548106
ADJ3520044,N/A,dc9a5a3c-0c95-4699-ac8d-e96132473aaa,,d21685aa-87c9-47ed-abba-edafdf9eae3b,*,Point,39.290301000,-76.638239205
ADJ3520041,N/A,*,,,*,Point,39.293754791,-76.648980602
ADJ3520039,N/A,70d9e2ca-8734-460a-90f0-244343a8b5e2,1343fe24-8776-4068-b3a6-060a140147c5,,925a34a8-d0ee-4a99-bbe0-8b1db28e646b,Point,39.288139897,-76.647478551
ADJ3520032,N/A,*,,,*,Point,39.293661111,-76.648955917
ADJ3520031,N/A,*,,*,*,Point,39.290371458,-76.636088037
ADJ3510044,*,*,,,*,Point,39.287746952,-76.613506498
ADJ3510043,N/A,7b984728-1ce3-4580-b804-59f1902388ee,*,,455d462e-80bf-4b0d-8f76-02445acfd9fc,Point,39.292262005,-76.619448937
ADJ3460071,N/A,*,,,*,Point,39.297963022,-76.665121009
ADJ3460062,N/A,9e4fa2ab-d627-4bc8-b2cd-b7315cb31379,2eefb4b3-d426-4ede-93c3-ee20a27849e7,,4f6c5a27-827b-4fdd-94bd-288b4af46bd3,Point,39.300703089,-76.621495820
ADJ3460053,N/A,*,,,*,Point,39.306072233,-76.620916125
ADJ3460052,N/A,*,,*,*,Point,39.310615139,-76.627328611
ADJ3420077,*,*,,,*,Point,39.298006113,-76.633791076
ADJ3420068,*,*,,*,*,Point,39.299260890,-76.620778744
ADJ3420065,*,*,,,*,Point,39.302222267,-76.635223096
ADJ3420064,*,*,,,*,Point,39.287130443,-76.628312405
ADJ3420063,*,13940f80-1e40-4bee-b0d3-5dcedf6e51c3,d296bd3d-cc96-49ac-bf48-4d7468f9ff97,,cfc8c702-1063-4e64-9304-71d73116f4dc,Point,39.296292200,-76.616970589
ADJ3420062,*,8cb3583a-dbf7-432f-ae40-9f81c52e7489,,,*,Point,39.306887865,-76.638178194
ADJ3420060,*,*,,,*,Point,39.301108711,-76.613114955
ADJ3420058,N/A,17ecce91-6c77-48c1-afbc-55f76794c578,8be03b7f-9eb1-44a7-8f3e-41fb5c9c5647,,8c18c2b3-637f-4830-be52-ead399f97305,Point,39.301029049,-76.615432395
ADJ3420053,N/A,686f3c6c-c955-494d-bfa2-7a00aba6f376,251898fe-10d3-42b2-b11c-39b753829204,492f49c4-9e4f-4338-a6b1-30c866c3c7f4,288697f0-3202-40f0-9c69-3e1b8387cef1,Point,39.311163323,-76.616625308
ADJ3420051,*,*,,,*,Point,39.304672578,-76.611985064
ADJ3420046,*,*,,*,*,Point,39.309308494,-76.613652656
ADJ3420044,*,77ba3461-4ff1-4e2b-a560-fd0f3b2bced4,,,0a3574dd-20db-43ee-a8b1-1e03150ebda8,Point,39.311041363,-76.614980329
ADJ3420039,*,*,,77435d2b-e5ed-4424-8411-4d53737311b7,*,Point,39.310568330,-76.628142537
ADJ3420035,*,*,,,*,Point,39.310997966,-76.616547353
ADJ3420030,*,*,,*,*,Point,39.311170150,-76.616541989
ADJ3420029,*,*,,f3b0cd2b-94cd-4a04-8ea8-f04db3584989,*,Point,39.295271897,-76.644166834
ADJ3420026,*,*,,*,*,Point,39.293681895,-76.648948543
ADJ3420024,*,*,,*,*,Point,39.289559239,-76.644565142
ADJ3410028,N/A,*,,,*,Point,39.296615966,-76.626080721
ADJ3240029,*,924ec81f-8276-44c4-85ae-07abf24c70b8,,*,*,Point,39.297536311,-76.647710344
ADJ3240028,N/A,dc4abcbe-ac65-4e13-9e15-7ceddcdf4809,d088062e-4032-4d70-898d-522452468a14,,9d65de5b-1950-4f31-8fc2-82cbd2e0a598,Point,39.301396943,-76.635962297
ADJ3240026,N/A,9222180e-af6b-4072-b577-cc4cedd58bf1,dee2131f-899b-4433-8ff1-7eaa5bbaa0d1,,a2372d41-45c7-4b75-97c9-14f5196c9249,Point,39.316827222,-76.650282859
ADJ3240023,N/A,*,,*,*,Point,39.309281127,-76.660857192
ADJ3220036,*,*,,,*,Point,39.287958693,-76.651471262
ADJ3220030,*,e5a6899e-50fc-4aaf-97b9-d76aea28b30c,5d80e772-9be6-42c0-958f-53dfde433619,,982f0099-93bc-44c6-a5d4-8b3659d13909,Point,39.290565401,-76.630725170
ADJ3160028,N/A,*,,a5f9e551-ce34-40b7-963e-32955984b2cd,*,Point,39.294018583,-76.618223172
ADJ3160024,*,*,,91061693-8779-4008-a271-135f05ae7c83,*,Point,39.309190434,-76.628758924
ADJ3160023,N/A,e20b0aba-41d2-429e-b1ba-0c686d96977b,079d2af0-7008-4d19-97ae-5d5ea3b7f138,,75435e1a-7c46-4de9-8612-f677c2381da2,Point,39.310979864,-76.617890568
ADJ3160020,N/A,423652d5-ab36-4637-acd4-5cd5a5562909,a056b1d9-6328-4632-ae92-b7aace1a7bb1,,f18018b5-f7f0-4405-b0c4-bf88243ff661,Point,39.311112186,-76.618292899
ADJ3150012,N/A,*,,,*,Point,39.315907243,-76.544744869
ADJ3150003,N/A,*,,,*,Point,39.354933390,-76.575483526
ADJ3150002,N/A,*,,,*,Point,39.355116910,-76.576390096
ADJ3070016,*,*,,,*,Point,39.307751039,-76.651175655
ADJ3070014,N/A,*,,*,*,Point,39.311765936,-76.648261758
ADJ3070013,N/A,*,,5da3d231-0b0e-4a65-a54b-11703e8d8095,*,Point,39.311455822,-76.648258406
ADJ3070012,N/A,4dc367df-43d2-4913-9b5a-dea2c2542954,58c0d820-05f3-4d82-9eaf-f9c69a48b2d4,,c86ba822-bede-404e-9655-8abe5e503d91,Point,39.309864114,-76.646824253
ADJ3030046,*,*,,2ffe434a-64f9-4b42-9320-a648ecbcb3a6,*,Point,39.330946954,-76.595354315
ADJ3030045,N/A,*,,04d19cec-086f-4be6-987b-d12c5b6ae005,*,Point,39.318223890,-76.607225786
ADJ3030044,*,*,,*,*,Point,39.368088528,-76.577730020
ADJ3030042,*,d6abc8b0-1e6d-4280-a9f6-8f77ba9df68e,*,,b2b02657-51a0-4b64-bb2e-dfdcdd2672ad,Point,39.346054502,-76.592122321
ADJ3030041,*,01188ec5-6e21-49ff-84cf-1fec48dd2467,,,dba96c81-dcc2-4e9a-9544-d162bf087f05,Point,39.319708571,-76.592204603
ADJ3030040,*,*,,*,*,Point,39.328288377,-76.589247554
ADJ3030038,N/A,*,,95f4f9ad-a616-45f6-9d5a-01bcc25c15e4,*,Point,39.333538120,-76.596230410
ADJ3030031,*,dacadde3-9ec1-40d0-9b00-0b443cdd7ba2,,dd1a3944-b2f8-4ff3-9154-e597e0d5758c,bf0472b6-3bb8-446b-a86d-86e5e9e1505b,Point,39.326819787,-76.589333250
ADJ3030023,*,*,,,*,Point,39.321205319,-76.590591074
ADJ3020097,N/A,83d3ec66-b34a-4c35-8566-93fd2e4a909f,50c03636-cf55-4838-bc7a-798857891e25,,3becdaf4-2db5-4576-ba5e-2d16df229c61,Point,39.301294121,-76.697166312
ADJ3020096,N/A,*,,,*,Point,39.309409671,-76.664171408
ADJ3020095,N/A,eeb0120a-0938-4fd0-9f02-61081919abfe,,3145f728-7e48-4fda-88c3-a36484684047,087835c9-a5f9-4464-8426-3ae2956b3ed3,Point,39.301294121,-76.697166312
ADJ3020094,N/A,*,,*,*,Point,39.301294121,-76.697166312
ADJ3020081,N/A,*,,*,*,Point,39.304351188,-76.690429694
ADJ3020071,N/A,*,,,*,Point,39.278182621,-76.658906306
ADJ3020064,N/A,194a396a-b8ff-4727-807c-f0440968bd34,,,*,Point,39.286473890,-76.709812456
ADJ3020062,N/A,*,,,*,Point,39.293653371,-76.683912618
ADJ3020058,N/A,9863aafa-fa4d-4728-aa17-79ccf542ac69,4920ee12-c1c3-48b9-b50e-3c7fbca7590d,,174743cd-ae0a-4951-9b71-42bc10e15aec,Point,39.297748417,-76.679988049
ADJ3020054,N/A,*,,*,*,Point,39.294022484,-76.677428759
ADJ3020052,N/A,*,,85d14f0b-df84-4593-9c4e-13f1fe8f0a15,*,Point,39.307765972,-76.638284003
ADJ3020046,N/A,e5ed7fc5-a0e3-4e78-9147-e8891d24e89f,b87e90c8-12a8-43e9-b6d9-743d332e2e41,,83fa8e54-fb0e-499b-9384-227dfc5939f6,Point,39.293565664,-76.689451934
ADJ3020044,N/A,07323976-e8f9-4e8f-b731-fca32fa99340,945d5eba-7c40-445e-b016-8fcf2c6a8529,*,7e3ca6f5-bb94-4674-aef9-39984a2510ae,Point,39.278895492,-76.665629210
ADJ3020042,N/A,*,,dcb188bb-7381-40ad-b196-60da8e96ba97,*,Point,39.308952851,-76.708308516
ADJ3010008,*,bdbd169a-4751-4909-92cd-a5d99ceaad16,*,,5e5f8abe-8ae2-425e-a854-0b61c2b82070,Point,39.272785196,-76.611783442
ADJ3000006,*,*,,ff2c3af5-2a77-436f-84b2-7a10e35b9eea,*,Point,39.295366187,-76.588847235
ADJ3000005,*,*,,,*,Point,39.305755049,-76.582682815
ADJ3000003,*,*,,,*,Point,39.298354198,-76.594465055
ADJ3000002,N/A,e2ec6284-50b2-4071-9860-3f77410c37ed,af531c44-8d09-4192-8362-d60e3947c7c3,,bd58c264-8b03-44bf-bb1c-85f5e486c775,Point,39.297735130,-76.604380275
ADJ2970058,N/A,*,,6570b6da-694c-434e-abfc-94f15cd83581,*,Point,39.309030989,-76.672558003
ADJ2970056,N/A,*,,,*,Point,39.298032139,-76.680208444
ADJ2970053,N/A,*,,1140c615-04cc-4bbe-9430-5ea49db41281,*,Point,39.293711944,-76.685929452
ADJ2970051,*,*,,*,*,Point,39.293968970,-76.675572345
ADJ2970048,*,81fce219-9d6f-482b-9217-6b8d8946dfe6,e5e158af-4118-4ed8-a6f4-69ea479355b7,,019cf714-a043-42b9-a538-af78538f4304,Point,39.281751852,-76.683273435
ADJ2970045,N/A,*,,*,*,Point,39.302955922,-76.705952860
ADJ2970044,*,*,,c070f3a9-4bc5-400d-a362-ffb2c425ff0d,*,Point,39.313113784,-76.674365840
ADJ2970041,N/A,5100a03e-f79a-437f-a780-aac7b191f811,2ff164b5-9e51-41b5-a14b-0fc362659474,,0d9170fd-fd5f-4937-992f-459064d74a15,Point,39.301493183,-76.661766871
ADJ2970040,N/A,*,,,*,Point,39.300706014,-76.665279845
ADJ2940057,N/A,*,,*,*,Point,39.295201012,-76.605801324
ADJ2940055,*,5f761743-635c-4f96-82f8-3db6a009a983,*,*,*,Point,39.300242124,-76.606801696
ADJ2940048,N/A,d6e42fa2-8210-4ca8-814a-007f4dc0c560,,,*,Point,39.298110703,-76.600404569
ADJ2940047,N/A,*,,*,*,Point,39.305133542,-76.588974498
ADJ2940046,N/A,*,,,*,Point,39.298745985,-76.585826432
ADJ2940045,N/A,*,,82bb4ce5-f2c6-4063-bb8c-651f42a6db51,*,Point,39.298898726,-76.607993207
ADJ2940044,N/A,*,,,*,Point,39.318776707,-76.593224662
ADJ2940043,*,*,,,*,Point,39.300575094,-76.589710286
ADJ2940042,N/A,*,,,*,Point,39.300840775,-76.585844473
ADJ2940041,N/A,*,,*,*,Point,39.297665708,-76.586693324
ADJ2940040,N/A,*,,,*,Point,39.312314425,-76.591540127
ADJ2940039,N/A,*,,,*,Point,39.309296365,-76.572798558
ADJ2940038,*,*,,,*,Point,39.298537048,-76.590865898
ADJ2940036,N/A,*,,,*,Point,39.305873658,-76.581318572
ADJ2940035,N/A,*,,*,*,Point,39.295423480,-76.587360116
ADJ2940033,N/A,*,,,*,Point,39.294930456,-76.599995899
ADJ2940030,N/A,*,,23550534-b07e-47b0-8412-1593227b2147,*,Point,39.298152271,-76.599943970
